Name,Title,Year,Toyline,Brand,height,mass,hair_color,skin_color,eye_color,birth_year,gender,homeworld,species,Jedi,Sith,Hero,Villain,BountyHunter,Neutral,OriginalTril,PrequelTril,SequelTril,Movies,rotation_period,orbital_period,diameter,climate,gravity,terrain,surface_water,population,classification,designation,average_height,skin_colors,hair_colors,eye_colors,average_lifespan,language,homeworld_species
Palpatine (Darth Sidious),The Emperor - Throne Room,2003,Star Wars SAGA Series,Hasbro,170.0,75.0,grey,pale,yellow,82BBY,male,Naboo,Human,0,1,0,1,0,0,1,1,1,5,26.0,312.0,12120.0,temperate,1 standard,"grassy hills, swamps, forests, mountains",12.0,4500000000.0,mammal,sentient,180.0,"caucasian, black, asian, hispanic","blonde, brown, black, red","brown, blue, green, hazel, grey, amber",120,Galactic Basic,Coruscant
Palpatine (Darth Sidious),Supreme Chancellor,2002,Star Wars SAGA Series,Hasbro,170.0,75.0,grey,pale,yellow,82BBY,male,Naboo,Human,0,1,0,1,0,0,1,1,1,5,26.0,312.0,12120.0,temperate,1 standard,"grassy hills, swamps, forests, mountains",12.0,4500000000.0,mammal,sentient,180.0,"caucasian, black, asian, hispanic","blonde, brown, black, red","brown, blue, green, hazel, grey, amber",120,Galactic Basic,Coruscant
Palpatine (Darth Sidious),Lightsaber Attack!,2005,Revenge Of The Sith Collection,Hasbro,170.0,75.0,grey,pale,yellow,82BBY,male,Naboo,Human,0,1,0,1,0,0,1,1,1,5,26.0,312.0,12120.0,temperate,1 standard,"grassy hills, swamps, forests, mountains",12.0,4500000000.0,mammal,sentient,180.0,"caucasian, black, asian, hispanic","blonde, brown, black, red","brown, blue, green, hazel, grey, amber",120,Galactic Basic,Coruscant
Palpatine (Darth Sidious),Lightsaber Attack!,2005,Revenge Of The Sith Collection,Hasbro,170.0,75.0,grey,pale,yellow,82BBY,male,Naboo,Human,0,1,0,1,0,0,1,1,1,5,26.0,312.0,12120.0,temperate,1 standard,"grassy hills, swamps, forests, mountains",12.0,4500000000.0,mammal,sentient,180.0,"caucasian, black, asian, hispanic","blonde, brown, black, red","brown, blue, green, hazel, grey, amber",120,Galactic Basic,Coruscant
Palpatine (Darth Sidious),Firing Force Lightning!,2005,Revenge Of The Sith Collection,Hasbro,170.0,75.0,grey,pale,yellow,82BBY,male,Naboo,Human,0,1,0,1,0,0,1,1,1,5,26.0,312.0,12120.0,temperate,1 standard,"grassy hills, swamps, forests, mountains",12.0,4500000000.0,mammal,sentient,180.0,"caucasian, black, asian, hispanic","blonde, brown, black, red","brown, blue, green, hazel, grey, amber",120,Galactic Basic,Coruscant
Palpatine (Darth Sidious),Battle Arena Chancellor's Office,2005,Revenge Of The Sith Collection,Hasbro,170.0,75.0,grey,pale,yellow,82BBY,male,Naboo,Human,0,1,0,1,0,0,1,1,1,5,26.0,312.0,12120.0,temperate,1 standard,"grassy hills, swamps, forests, mountains",12.0,4500000000.0,mammal,sentient,180.0,"caucasian, black, asian, hispanic","blonde, brown, black, red","brown, blue, green, hazel, grey, amber",120,Galactic Basic,Coruscant
Palpatine (Darth Sidious),With glowing Force Lightning,2005,Revenge Of The Sith Collection,Hasbro,170.0,75.0,grey,pale,yellow,82BBY,male,Naboo,Human,0,1,0,1,0,0,1,1,1,5,26.0,312.0,12120.0,temperate,1 standard,"grassy hills, swamps, forests, mountains",12.0,4500000000.0,mammal,sentient,180.0,"caucasian, black, asian, hispanic","blonde, brown, black, red","brown, blue, green, hazel, grey, amber",120,Galactic Basic,Coruscant
Palpatine (Darth Sidious),The Sith,2005,Revenge Of The Sith Collection,Hasbro,170.0,75.0,grey,pale,yellow,82BBY,male,Naboo,Human,0,1,0,1,0,0,1,1,1,5,26.0,312.0,12120.0,temperate,1 standard,"grassy hills, swamps, forests, mountains",12.0,4500000000.0,mammal,sentient,180.0,"caucasian, black, asian, hispanic","blonde, brown, black, red","brown, blue, green, hazel, grey, amber",120,Galactic Basic,Coruscant
Palpatine (Darth Sidious),The Phantom Menace,2012,The Vintage Collection,Hasbro,170.0,75.0,grey,pale,yellow,82BBY,male,Naboo,Human,0,1,0,1,0,0,1,1,1,5,26.0,312.0,12120.0,temperate,1 standard,"grassy hills, swamps, forests, mountains",12.0,4500000000.0,mammal,sentient,180.0,"caucasian, black, asian, hispanic","blonde, brown, black, red","brown, blue, green, hazel, grey, amber",120,Galactic Basic,Coruscant
Palpatine (Darth Sidious),The Phantom Menace,1999,The Episode 1 Collection,Hasbro,170.0,75.0,grey,pale,yellow,82BBY,male,Naboo,Human,0,1,0,1,0,0,1,1,1,5,26.0,312.0,12120.0,temperate,1 standard,"grassy hills, swamps, forests, mountains",12.0,4500000000.0,mammal,sentient,180.0,"caucasian, black, asian, hispanic","blonde, brown, black, red","brown, blue, green, hazel, grey, amber",120,Galactic Basic,Coruscant
Palpatine (Darth Sidious),Force Lightning,1998,The Power Of The Force,Hasbro,170.0,75.0,grey,pale,yellow,82BBY,male,Naboo,Human,0,1,0,1,0,0,1,1,1,5,26.0,312.0,12120.0,temperate,1 standard,"grassy hills, swamps, forests, mountains",12.0,4500000000.0,mammal,sentient,180.0,"caucasian, black, asian, hispanic","blonde, brown, black, red","brown, blue, green, hazel, grey, amber",120,Galactic Basic,Coruscant
Palpatine (Darth Sidious),Electronic Power F/X,1997,The Power Of The Force,Hasbro,170.0,75.0,grey,pale,yellow,82BBY,male,Naboo,Human,0,1,0,1,0,0,1,1,1,5,26.0,312.0,12120.0,temperate,1 standard,"grassy hills, swamps, forests, mountains",12.0,4500000000.0,mammal,sentient,180.0,"caucasian, black, asian, hispanic","blonde, brown, black, red","brown, blue, green, hazel, grey, amber",120,Galactic Basic,Coruscant
Palpatine (Darth Sidious),Dark Empire Comic Book,1998,The Power Of The Force,Hasbro,170.0,75.0,grey,pale,yellow,82BBY,male,Naboo,Human,0,1,0,1,0,0,1,1,1,5,26.0,312.0,12120.0,temperate,1 standard,"grassy hills, swamps, forests, mountains",12.0,4500000000.0,mammal,sentient,180.0,"caucasian, black, asian, hispanic","blonde, brown, black, red","brown, blue, green, hazel, grey, amber",120,Galactic Basic,Coruscant
Palpatine (Darth Sidious),Final Jedi Duel,1997,The Power Of The Force,Hasbro,170.0,75.0,grey,pale,yellow,82BBY,male,Naboo,Human,0,1,0,1,0,0,1,1,1,5,26.0,312.0,12120.0,temperate,1 standard,"grassy hills, swamps, forests, mountains",12.0,4500000000.0,mammal,sentient,180.0,"caucasian, black, asian, hispanic","blonde, brown, black, red","brown, blue, green, hazel, grey, amber",120,Galactic Basic,Coruscant
Palpatine (Darth Sidious),Emergence Of The Sith,2012,Movie Heroes Series,Hasbro,170.0,75.0,grey,pale,yellow,82BBY,male,Naboo,Human,0,1,0,1,0,0,1,1,1,5,26.0,312.0,12120.0,temperate,1 standard,"grassy hills, swamps, forests, mountains",12.0,4500000000.0,mammal,sentient,180.0,"caucasian, black, asian, hispanic","blonde, brown, black, red","brown, blue, green, hazel, grey, amber",120,Galactic Basic,Coruscant
Palpatine (Darth Sidious),Millennium Minted Coin Collection,1998,The Power Of The Force,Hasbro,170.0,75.0,grey,pale,yellow,82BBY,male,Naboo,Human,0,1,0,1,0,0,1,1,1,5,26.0,312.0,12120.0,temperate,1 standard,"grassy hills, swamps, forests, mountains",12.0,4500000000.0,mammal,sentient,180.0,"caucasian, black, asian, hispanic","blonde, brown, black, red","brown, blue, green, hazel, grey, amber",120,Galactic Basic,Coruscant
Palpatine (Darth Sidious),2007 Order 66 Set #1,2007,The 30th Anniversary Collection,Hasbro,170.0,75.0,grey,pale,yellow,82BBY,male,Naboo,Human,0,1,0,1,0,0,1,1,1,5,26.0,312.0,12120.0,temperate,1 standard,"grassy hills, swamps, forests, mountains",12.0,4500000000.0,mammal,sentient,180.0,"caucasian, black, asian, hispanic","blonde, brown, black, red","brown, blue, green, hazel, grey, amber",120,Galactic Basic,Coruscant
Palpatine (Darth Sidious),2008 Order 66 Set #4,2008,The 30th Anniversary Collection,Hasbro,170.0,75.0,grey,pale,yellow,82BBY,male,Naboo,Human,0,1,0,1,0,0,1,1,1,5,26.0,312.0,12120.0,temperate,1 standard,"grassy hills, swamps, forests, mountains",12.0,4500000000.0,mammal,sentient,180.0,"caucasian, black, asian, hispanic","blonde, brown, black, red","brown, blue, green, hazel, grey, amber",120,Galactic Basic,Coruscant
Palpatine (Darth Sidious),Battle Of Endor,2006,The Saga Collection,Hasbro,170.0,75.0,grey,pale,yellow,82BBY,male,Naboo,Human,0,1,0,1,0,0,1,1,1,5,26.0,312.0,12120.0,temperate,1 standard,"grassy hills, swamps, forests, mountains",12.0,4500000000.0,mammal,sentient,180.0,"caucasian, black, asian, hispanic","blonde, brown, black, red","brown, blue, green, hazel, grey, amber",120,Galactic Basic,Coruscant
Palpatine (Darth Sidious),Rise Of Darth Vader,2013,Saga Legends Series,Hasbro,170.0,75.0,grey,pale,yellow,82BBY,male,Naboo,Human,0,1,0,1,0,0,1,1,1,5,26.0,312.0,12120.0,temperate,1 standard,"grassy hills, swamps, forests, mountains",12.0,4500000000.0,mammal,sentient,180.0,"caucasian, black, asian, hispanic","blonde, brown, black, red","brown, blue, green, hazel, grey, amber",120,Galactic Basic,Coruscant
Palpatine (Darth Sidious),Mission Series MS10: Senate Duel,2014,Saga Legends Series,Hasbro,170.0,75.0,grey,pale,yellow,82BBY,male,Naboo,Human,0,1,0,1,0,0,1,1,1,5,26.0,312.0,12120.0,temperate,1 standard,"grassy hills, swamps, forests, mountains",12.0,4500000000.0,mammal,sentient,180.0,"caucasian, black, asian, hispanic","blonde, brown, black, red","brown, blue, green, hazel, grey, amber",120,Galactic Basic,Coruscant
Palpatine (Darth Sidious),Revenge Of The Sith,2014,Saga Legends Series,Hasbro,170.0,75.0,grey,pale,yellow,82BBY,male,Naboo,Human,0,1,0,1,0,0,1,1,1,5,26.0,312.0,12120.0,temperate,1 standard,"grassy hills, swamps, forests, mountains",12.0,4500000000.0,mammal,sentient,180.0,"caucasian, black, asian, hispanic","blonde, brown, black, red","brown, blue, green, hazel, grey, amber",120,Galactic Basic,Coruscant
Palpatine (Darth Sidious),Commemorative ROTJ 3-Pack,2004,Original Trilogy Collection,Hasbro,170.0,75.0,grey,pale,yellow,82BBY,male,Naboo,Human,0,1,0,1,0,0,1,1,1,5,26.0,312.0,12120.0,temperate,1 standard,"grassy hills, swamps, forests, mountains",12.0,4500000000.0,mammal,sentient,180.0,"caucasian, black, asian, hispanic","blonde, brown, black, red","brown, blue, green, hazel, grey, amber",120,Galactic Basic,Coruscant
Palpatine (Darth Sidious),The Emperor,1984,Vintage Return Of The Jedi,Kenner,170.0,75.0,grey,pale,yellow,82BBY,male,Naboo,Human,0,1,0,1,0,0,1,1,1,5,26.0,312.0,12120.0,temperate,1 standard,"grassy hills, swamps, forests, mountains",12.0,4500000000.0,mammal,sentient,180.0,"caucasian, black, asian, hispanic","blonde, brown, black, red","brown, blue, green, hazel, grey, amber",120,Galactic Basic,Coruscant
Finis Valorum,With Ceremonial Staff,1999,The Episode 1 Collection,Hasbro,170.0,,blond,fair,blue,91BBY,male,Coruscant,Human,0,0,0,0,0,1,0,1,0,1,24.0,368.0,12240.0,temperate,1 standard,"cityscape, mountains",,1000000000000.0,mammal,sentient,180.0,"caucasian, black, asian, hispanic","blonde, brown, black, red","brown, blue, green, hazel, grey, amber",120,Galactic Basic,Coruscant
Finn,FN-2187,2016,The Force Awakens Collection,Hasbro,,,black,dark,dark,Unknown,male,Unknown,Human,0,0,1,0,0,0,0,0,1,3,,,,,,,,,mammal,sentient,180.0,"caucasian, black, asian, hispanic","blonde, brown, black, red","brown, blue, green, hazel, grey, amber",120,Galactic Basic,Coruscant
Finn,Takodana Encounter 4-Pack,2016,The Force Awakens Collection,Hasbro,,,black,dark,dark,Unknown,male,Unknown,Human,0,0,1,0,0,0,0,0,1,3,,,,,,,,,mammal,sentient,180.0,"caucasian, black, asian, hispanic","blonde, brown, black, red","brown, blue, green, hazel, grey, amber",120,Galactic Basic,Coruscant
Finn,Versus 6-Pack,2016,The Rogue One Collection,Hasbro,,,black,dark,dark,Unknown,male,Unknown,Human,0,0,1,0,0,0,0,0,1,3,,,,,,,,,mammal,sentient,180.0,"caucasian, black, asian, hispanic","blonde, brown, black, red","brown, blue, green, hazel, grey, amber",120,Galactic Basic,Coruscant
Finn,Versus 2-Pack #7,2017,The Rogue One Collection,Hasbro,,,black,dark,dark,Unknown,male,Unknown,Human,0,0,1,0,0,0,0,0,1,3,,,,,,,,,mammal,sentient,180.0,"caucasian, black, asian, hispanic","blonde, brown, black, red","brown, blue, green, hazel, grey, amber",120,Galactic Basic,Coruscant
Finn,Starkiller Base,2015,The Force Awakens Collection,Hasbro,,,black,dark,dark,Unknown,male,Unknown,Human,0,0,1,0,0,0,0,0,1,3,,,,,,,,,mammal,sentient,180.0,"caucasian, black, asian, hispanic","blonde, brown, black, red","brown, blue, green, hazel, grey, amber",120,Galactic Basic,Coruscant
Finn,Jakku,2015,The Force Awakens Collection,Hasbro,,,black,dark,dark,Unknown,male,Unknown,Human,0,0,1,0,0,0,0,0,1,3,,,,,,,,,mammal,sentient,180.0,"caucasian, black, asian, hispanic","blonde, brown, black, red","brown, blue, green, hazel, grey, amber",120,Galactic Basic,Coruscant
Finn,With Desert Landspeeder,2015,The Force Awakens Collection,Hasbro,,,black,dark,dark,Unknown,male,Unknown,Human,0,0,1,0,0,0,0,0,1,3,,,,,,,,,mammal,sentient,180.0,"caucasian, black, asian, hispanic","blonde, brown, black, red","brown, blue, green, hazel, grey, amber",120,Galactic Basic,Coruscant
Finn,With Millennium Falcon,2015,The Force Awakens Collection,Hasbro,,,black,dark,dark,Unknown,male,Unknown,Human,0,0,1,0,0,0,0,0,1,3,,,,,,,,,mammal,sentient,180.0,"caucasian, black, asian, hispanic","blonde, brown, black, red","brown, blue, green, hazel, grey, amber",120,Galactic Basic,Coruscant
Finn,The Force Awakens,2015,"The Black Series 3.75""",Hasbro,,,black,dark,dark,Unknown,male,Unknown,Human,0,0,1,0,0,0,0,0,1,3,,,,,,,,,mammal,sentient,180.0,"caucasian, black, asian, hispanic","blonde, brown, black, red","brown, blue, green, hazel, grey, amber",120,Galactic Basic,Coruscant
Finn,Resistance Fighter,2017,The Last Jedi Collection,Hasbro,,,black,dark,dark,Unknown,male,Unknown,Human,0,0,1,0,0,0,0,0,1,3,,,,,,,,,mammal,sentient,180.0,"caucasian, black, asian, hispanic","blonde, brown, black, red","brown, blue, green, hazel, grey, amber",120,Galactic Basic,Coruscant
Finn,2-Pack #5 With Captain Phasma,2018,The Last Jedi Collection,Hasbro,,,black,dark,dark,Unknown,male,Unknown,Human,0,0,1,0,0,0,0,0,1,3,,,,,,,,,mammal,sentient,180.0,"caucasian, black, asian, hispanic","blonde, brown, black, red","brown, blue, green, hazel, grey, amber",120,Galactic Basic,Coruscant
Finn,The Force Awakens Titanium Series,2017,"The Black Series 3.75""",Hasbro,,,black,dark,dark,Unknown,male,Unknown,Human,0,0,1,0,0,0,0,0,1,3,,,,,,,,,mammal,sentient,180.0,"caucasian, black, asian, hispanic","blonde, brown, black, red","brown, blue, green, hazel, grey, amber",120,Galactic Basic,Coruscant
Finn,With Desert Landspeeder,2016,The Rogue One Collection,Hasbro,,,black,dark,dark,Unknown,male,Unknown,Human,0,0,1,0,0,0,0,0,1,3,,,,,,,,,mammal,sentient,180.0,"caucasian, black, asian, hispanic","blonde, brown, black, red","brown, blue, green, hazel, grey, amber",120,Galactic Basic,Coruscant
Finn,Episode 7 - Bundled With Poe Dameron,2019,Skywalker Saga Collection,Hasbro,,,black,dark,dark,Unknown,male,Unknown,Human,0,0,1,0,0,0,0,0,1,3,,,,,,,,,mammal,sentient,180.0,"caucasian, black, asian, hispanic","blonde, brown, black, red","brown, blue, green, hazel, grey, amber",120,Galactic Basic,Coruscant
Finn,FN-2187,2016,The Force Awakens Collection,Hasbro,,,black,dark,dark,Unknown,male,Unknown,Human,0,0,1,0,0,0,0,0,1,3,,,,,,,,,mammal,sentient,180.0,"caucasian, black, asian, hispanic","blonde, brown, black, red","brown, blue, green, hazel, grey, amber",120,Galactic Basic,Coruscant
Finn,Resistance 6-Pack,2020,Celebrate The Saga,Hasbro,,,black,dark,dark,Unknown,male,Unknown,Human,0,0,1,0,0,0,0,0,1,3,,,,,,,,,mammal,sentient,180.0,"caucasian, black, asian, hispanic","blonde, brown, black, red","brown, blue, green, hazel, grey, amber",120,Galactic Basic,Coruscant
Gasgano,With Pit Droid,1999,The Episode 1 Collection,Hasbro,122.0,,none,"white, blue",black,Unknown,male,Troiken,Xexto,0,0,0,0,0,1,0,1,0,1,,,,,,"desert, tundra, rainforests, mountains",,,,sentient,125.0,"grey, yellow, purple",none,black,,Xextese,Troiken
Gasgano,Podracer Pilots,2012,Movie Heroes Series,Hasbro,122.0,,none,"white, blue",black,Unknown,male,Troiken,Xexto,0,0,0,0,0,1,0,1,0,1,,,,,,"desert, tundra, rainforests, mountains",,,,sentient,125.0,"grey, yellow, purple",none,black,,Xextese,Troiken
General Grievous,Revenge Of The Sith,2012,Movie Heroes Series,Hasbro,216.0,159.0,none,"brown, white","green, yellow",Unknown,male,Kalee,Kaleesh,0,0,0,1,0,0,0,1,0,1,23.0,378.0,13850.0,"arid, temperate, tropical",1,"rainforests, cliffs, canyons, seas",,4000000000.0,reptile,sentient,170.0,"brown, orange, tan",none,yellow,80,Kaleesh,Kalee
General Grievous,With Attack Cycle,2011,The Clone Wars Collection,Hasbro,216.0,159.0,none,"brown, white","green, yellow",Unknown,male,Kalee,Kaleesh,0,0,0,1,0,0,0,1,0,1,23.0,378.0,13850.0,"arid, temperate, tropical",1,"rainforests, cliffs, canyons, seas",,4000000000.0,reptile,sentient,170.0,"brown, orange, tan",none,yellow,80,Kaleesh,Kalee
General Grievous,Revenge Of The Sith 4-Pack,2011,Shadow Of The Dark Side,Hasbro,216.0,159.0,none,"brown, white","green, yellow",Unknown,male,Kalee,Kaleesh,0,0,0,1,0,0,0,1,0,1,23.0,378.0,13850.0,"arid, temperate, tropical",1,"rainforests, cliffs, canyons, seas",,4000000000.0,reptile,sentient,170.0,"brown, orange, tan",none,yellow,80,Kaleesh,Kalee
General Grievous,Kaleesh Warlord,2007,The 30th Anniversary Collection,Hasbro,216.0,159.0,none,"brown, white","green, yellow",Unknown,male,Kalee,Kaleesh,0,0,0,1,0,0,0,1,0,1,23.0,378.0,13850.0,"arid, temperate, tropical",1,"rainforests, cliffs, canyons, seas",,4000000000.0,reptile,sentient,170.0,"brown, orange, tan",none,yellow,80,Kaleesh,Kalee
General Grievous,Concept By Warren Fu,2007,The 30th Anniversary Collection,Hasbro,216.0,159.0,none,"brown, white","green, yellow",Unknown,male,Kalee,Kaleesh,0,0,0,1,0,0,0,1,0,1,23.0,378.0,13850.0,"arid, temperate, tropical",1,"rainforests, cliffs, canyons, seas",,4000000000.0,reptile,sentient,170.0,"brown, orange, tan",none,yellow,80,Kaleesh,Kalee
General Grievous,Sneak Preview,2005,Revenge Of The Sith Collection,Hasbro,216.0,159.0,none,"brown, white","green, yellow",Unknown,male,Kalee,Kaleesh,0,0,0,1,0,0,0,1,0,1,23.0,378.0,13850.0,"arid, temperate, tropical",1,"rainforests, cliffs, canyons, seas",,4000000000.0,reptile,sentient,170.0,"brown, orange, tan",none,yellow,80,Kaleesh,Kalee
General Grievous,Four Lightsaber Attack!,2005,Revenge Of The Sith Collection,Hasbro,216.0,159.0,none,"brown, white","green, yellow",Unknown,male,Kalee,Kaleesh,0,0,0,1,0,0,0,1,0,1,23.0,378.0,13850.0,"arid, temperate, tropical",1,"rainforests, cliffs, canyons, seas",,4000000000.0,reptile,sentient,170.0,"brown, orange, tan",none,yellow,80,Kaleesh,Kalee
General Grievous,Exploding Body!,2005,Revenge Of The Sith Collection,Hasbro,216.0,159.0,none,"brown, white","green, yellow",Unknown,male,Kalee,Kaleesh,0,0,0,1,0,0,0,1,0,1,23.0,378.0,13850.0,"arid, temperate, tropical",1,"rainforests, cliffs, canyons, seas",,4000000000.0,reptile,sentient,170.0,"brown, orange, tan",none,yellow,80,Kaleesh,Kalee
General Grievous,Secret Lightsaber Attack!,2005,Revenge Of The Sith Collection,Hasbro,216.0,159.0,none,"brown, white","green, yellow",Unknown,male,Kalee,Kaleesh,0,0,0,1,0,0,0,1,0,1,23.0,378.0,13850.0,"arid, temperate, tropical",1,"rainforests, cliffs, canyons, seas",,4000000000.0,reptile,sentient,170.0,"brown, orange, tan",none,yellow,80,Kaleesh,Kalee
General Grievous,With Wheel Bike,2005,Revenge Of The Sith Collection,Hasbro,216.0,159.0,none,"brown, white","green, yellow",Unknown,male,Kalee,Kaleesh,0,0,0,1,0,0,0,1,0,1,23.0,378.0,13850.0,"arid, temperate, tropical",1,"rainforests, cliffs, canyons, seas",,4000000000.0,reptile,sentient,170.0,"brown, orange, tan",none,yellow,80,Kaleesh,Kalee
General Grievous,Revenge Of The Sith,2008,The Legacy Collection,Hasbro,216.0,159.0,none,"brown, white","green, yellow",Unknown,male,Kalee,Kaleesh,0,0,0,1,0,0,0,1,0,1,23.0,378.0,13850.0,"arid, temperate, tropical",1,"rainforests, cliffs, canyons, seas",,4000000000.0,reptile,sentient,170.0,"brown, orange, tan",none,yellow,80,Kaleesh,Kalee
General Grievous,Holographic,2008,The Clone Wars Collection,Hasbro,216.0,159.0,none,"brown, white","green, yellow",Unknown,male,Kalee,Kaleesh,0,0,0,1,0,0,0,1,0,1,23.0,378.0,13850.0,"arid, temperate, tropical",1,"rainforests, cliffs, canyons, seas",,4000000000.0,reptile,sentient,170.0,"brown, orange, tan",none,yellow,80,Kaleesh,Kalee
General Grievous,Interchangeable Arms!,2008,The Clone Wars Collection,Hasbro,216.0,159.0,none,"brown, white","green, yellow",Unknown,male,Kalee,Kaleesh,0,0,0,1,0,0,0,1,0,1,23.0,378.0,13850.0,"arid, temperate, tropical",1,"rainforests, cliffs, canyons, seas",,4000000000.0,reptile,sentient,170.0,"brown, orange, tan",none,yellow,80,Kaleesh,Kalee
General Grievous,Droid Factory 2-Pack #1 2009,2009,The Legacy Collection,Hasbro,216.0,159.0,none,"brown, white","green, yellow",Unknown,male,Kalee,Kaleesh,0,0,0,1,0,0,0,1,0,1,23.0,378.0,13850.0,"arid, temperate, tropical",1,"rainforests, cliffs, canyons, seas",,4000000000.0,reptile,sentient,170.0,"brown, orange, tan",none,yellow,80,Kaleesh,Kalee
